offChipTempValue,offChipTempStatus,offChipTempMessage,onboardBrightnessValue,onboardBrightnessStatus,onboardBrightnessMessage,onboardTemperatureValue,onboardTemperatureStatus,onboardHumidityValue,onboardHumidityStatus,onboardTemperatureMessage,onboardHumidityMessage,barometerTemperaturValue,barometerTemperaturStatus,barometerPressureValue,barometerPressureStatus,barometerTemperatureMessage,barometerPressureMessage,presenceValue,presenceStatus,presenceMessage,rilevationTime,imei,props
21.0,OK,,5.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101242.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:52,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101242.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:52,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101249.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:46.000703,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101265.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:42.000504,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101255.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:35.000578,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101255.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:35.000578,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:20.000571,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:20.000571,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:18.000456,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:18.000456,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101263.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:18.000341,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101277.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:14.000065,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101261.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:10.000106,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:08.000177,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:59:08.000177,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101245.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:59.000207,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101245.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:59.000207,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101251.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:56.000938,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101253.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:53.000361,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101262.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:48.000793,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:44.000116,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101254.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:43.000988,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:42.000261,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:42.000261,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101257.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:58:34.000855,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101263.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:33.000787,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101260.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:28.000511,000000001b982f0d,[]
20.0,OK,,5.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101248.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:23.000898,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101245.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:21.000162,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101245.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:21.000162,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:20.000504,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101236.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:16.000161,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:11.000361,000000001b982f0d,[]
20.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101264.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:03.000809,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101253.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:00.000758,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101253.0,OK,,,0,OK,No humans detected!,2020-01-11T11:58:00.000758,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:57.000906,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101255.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:53.000688,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101252.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:49.000866,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101252.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:49.000866,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101252.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:45.000510,000000001b982f0d,[]
20.0,OK,,5.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101248.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:42.000765,000000001b982f0d,[]
20.0,OK,,5.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101248.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:42.000765,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101274.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:42.000709,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:37.000715,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101262.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:34.000087,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101250.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:20.000257,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101265.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:02.000858,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101260.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:02.000577,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101247.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:02.000515,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101247.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:02.000515,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101264.0,OK,,,0,OK,No humans detected!,2020-01-11T11:57:00.000505,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101261.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:57.000503,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:55.000699,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101257.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:53.000672,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101262.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:40.000928,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:39.000580,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101257.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:28.000264,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101255.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:24.000840,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101255.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:24.000840,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101262.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:24.000696,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:23.000163,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:23.000163,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:22.000598,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101249.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:20.000733,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101249.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:20.000733,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101249.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:14.000785,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,41.0,OK,,,23.0,OK,101278.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:56:07.000693,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:56:00.000708,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101260.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:58.000163,000000001b982f0d,[]
22.0,OK,,5.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:57.000727,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:52.000139,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101264.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:48.000323,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101274.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:36.000706,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101264.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:33.000114,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101269.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:55:31.000651,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101255.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:55:29.000648,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101255.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:55:29.000648,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:25.000089,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101275.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:20.000413,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:14.000860,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101261.0,OK,,,0,OK,No humans detected!,2020-01-11T11:55:13.000881,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101265.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:56.000960,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101257.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:46.000505,000000001b982f0d,[]
22.0,OK,,5.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101279.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:44.000389,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101243.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:44.000261,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101243.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:44.000261,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101259.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:42.000979,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:42.000820,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,32.0,OK,,,23.0,OK,101244.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:42.000820,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:42.000100,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101264.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:38.000238,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,41.0,OK,,,23.0,OK,101273.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:36.000196,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101262.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:35.000499,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101256.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:33.000187,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101256.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:17.000431,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:16.000458,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101263.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:05.000118,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101265.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:04.000620,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:54:00.000458,000000001b982f0d,[]
20.0,OK,,5.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101259.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:54.000483,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101259.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:53.000577,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:52.000269,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101263.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:41.000894,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101267.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:32.000318,000000001b982f0d,[]
22.0,OK,,3.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101278.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:30.000650,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101247.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:26.000573,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101263.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:23.000646,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101261.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:20.000456,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:20.000319,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101260.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:15.000720,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101273.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:06.000530,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:06.000421,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101265.0,OK,,,0,OK,No humans detected!,2020-01-11T11:53:00.000798,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:57.000688,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,33.0,OK,,,23.0,OK,101257.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:54.000835,000000001b982f0d,[]
22.0,OK,,3.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101277.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:52:50.000685,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101255.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:38.000482,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101253.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:32.000480,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101259.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:28.000452,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101273.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:26.000838,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101280.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:25.000225,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101276.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:24.000514,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101254.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:19.000690,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101274.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:12.000789,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101278.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:09.000027,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101262.0,OK,,,0,OK,No humans detected!,2020-01-11T11:52:05.000219,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101255.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:57.000688,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101261.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:46.000816,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101273.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:43.000702,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101257.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:36.000274,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:35.000435,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101267.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:34.000744,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101252.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:29.000425,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101280.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:24.000959,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101278.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:51:23.000605,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101277.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:19.000707,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101276.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:18.000203,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101277.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:51:16.000858,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:13.000914,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101269.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:10.000429,000000001b982f0d,[]
21.0,OK,,4.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101283.0,OK,,,1,OK,Live body detected within 5 seconds!,2020-01-11T11:51:02.000061,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,38.0,OK,,,23.0,OK,101276.0,OK,,,0,OK,No humans detected!,2020-01-11T11:51:01.000094,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101261.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:55.000072,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,35.0,OK,,,23.0,OK,101256.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:46.000730,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101260.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:44.000870,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101277.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:44.000768,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101261.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:44.000210,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,40.0,OK,,,23.0,OK,101278.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:34.000562,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,34.0,OK,,,23.0,OK,101258.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:33.000934,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,36.0,OK,,,23.0,OK,101260.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:32.000347,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101262.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:31.000963,000000001b982f0d,[]
21.0,OK,,5.0,OK,,22.0,OK,37.0,OK,,,23.0,OK,101271.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:29.000792,000000001b982f0d,[]
21.0,OK,,6.0,OK,,22.0,OK,39.0,OK,,,23.0,OK,101277.0,OK,,,0,OK,No humans detected!,2020-01-11T11:50:23.000816,000000001b982f0d,[]
